latitude,longitude,raw_model_score,prospectivity_score,prospectivity_class,geological_group,geological_formation,stratigraphic_unit,lithology
21.69156,79.70556,0.06886168738558188,76.1775,HIGH,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.97609,80.50532,0.07708535040635421,76.8975,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.80434,80.17618,0.5224023010301995,87.7975,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.81817,80.21338,0.8797435689589609,92.7075,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.71146,79.76105,0.3544272871757552,85.7225,VERY HIGH,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.78379,80.21303,0.09740323123619359,78.32249999999999,HIGH,Sausar Group,Mansar Formation,,Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.94897,80.44905,0.23260458838920686,83.2925,VERY HIGH,,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.82944,80.0309,0.05952381860841425,75.1175,HIGH,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.80611,80.17468,0.7990065652413246,90.6825,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.9937,80.5063,0.016437233357520585,58.13,MODERATE,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.55148,79.75666,0.9141384469896066,94.9675,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.74286,80.08789,0.014596591917550458,51.692499999999995,MODERATE,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon III (upper),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.52466,79.73871,0.013676722591354062,33.0475,LOW,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.91248,80.48158,0.09887717213758263,78.4225,HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.55016,79.75207,0.9135075562628515,94.9175,VERY HIGH,Sausar Group,,Mansar Fm - Manganese Horizon III (upper),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.81081,80.27798,0.02246592085253268,65.3675,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.67247,79.74567,0.9310649306045186,97.0475,VERY HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.85208,80.26471,0.04435203530652826,72.8825,HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon III (upper),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
22.01958,80.49117,0.03947198171909877,71.9575,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.70214,79.70438,0.05361868063091996,74.39750000000001,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.88114,80.2027,0.09039234968647361,77.8375,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.5469,79.72599,0.9349294600531882,97.8175,VERY HIGH,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.76022,79.7224,0.1542477866811176,81.1125,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.81182,80.24025,0.06160538993172776,75.4225,HIGH,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.80141,80.21495,0.8730514306670835,92.44250000000001,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon II (middle),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.94064,80.47837,0.37632518641930524,86.0475,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon III (upper),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.70354,79.70331,0.029246798086129892,68.9975,HIGH,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.68334,79.7421,0.9404564461629589,98.9875,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon II (middle),
21.82818,80.23982,0.8814255983134188,92.7925,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.57223,79.68777,0.6707583983279041,89.1675,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.49223,79.68412,0.013676722591354062,33.0475,LOW,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.93134,80.51312,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.72979,79.89775,0.01574341219399376,55.4975,MODERATE,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon II (middle),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.57274,79.75122,0.34604531568751523,85.5525,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon II (middle),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.56357,79.70965,0.8376249864711244,91.3175,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.73849,79.87791,0.02466046857866851,66.8075,HIGH,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.52598,79.76615,0.013676722591354062,33.0475,LOW,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.51396,79.70801,0.013676722591354062,33.0475,LOW,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.56135,79.74329,0.9276686667566364,96.5125,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),
21.96229,80.46658,0.9443616636446858,99.7825,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - non-ore interband,Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.77101,80.23885,0.06609567242468205,75.9425,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.88592,80.20002,0.011197475355395618,0.5775,VERY LOW,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.97057,80.4768,0.9400140195816049,98.88749999999999,VERY HIGH,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.91532,80.49934,0.011442180399359117,0.7125,VERY LOW,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.63866,79.7228,0.057684002425880405,74.9325,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.73419,79.85958,0.6695835159983844,89.1575,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon III (upper),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.97252,80.42873,0.1308724499175611,80.1775,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.56096,79.75971,0.9058303288119909,94.2925,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.78334,80.15933,0.6273741962764726,88.79249999999999,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.81329,80.2096,0.8785250159797285,92.64250000000001,VERY HIGH,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.62705,79.73925,0.10581467172447633,78.9075,HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.52484,79.75848,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.55305,79.67456,0.5787442957449696,88.3325,VERY HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.51004,79.7407,0.013590006138122241,9.504999999999999,VERY LOW,Marginal Cover (Deccan Trap / Quaternary Alluvium),Deccan/Alluvial cover,Deccan/Alluvial cover (undifferentiated),Basaltic/lateritic cover and alluvium
21.51161,79.66,0.013676722591354062,33.0475,LOW,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.68844,79.71282,0.3743582279211731,86.0325,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.69581,79.72724,0.8421845449373001,91.41749999999999,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.85377,80.23534,0.9288343914955531,96.7275,VERY HIGH,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.64271,79.8479,0.04214715886014736,72.4575,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.51239,79.66159,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.7078,79.72578,0.54116177078688,87.99249999999999,VERY HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.9559,80.54179,0.030681939706389917,69.5025,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.82351,80.23802,0.7960581469403188,90.61749999999999,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.8622,80.25418,0.03269415881716471,70.1725,HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.84988,80.23746,0.9297226180895525,96.8375,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.78179,80.11453,0.01567976413408728,55.2225,MODERATE,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.55992,79.70813,0.9424794013880576,99.4575,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.67925,79.74856,0.9318754561278648,97.1975,VERY HIGH,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.51802,79.72312,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.78124,80.023,0.016099680545205147,57.199999999999996,MODERATE,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.84323,80.22171,0.9228603060856354,95.89750000000001,VERY HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.8938,80.24123,0.03217471023482709,70.0475,HIGH,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.55185,79.7379,0.896817069408341,93.5825,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.9785,80.23377,0.12988652584020322,80.1075,VERY HIGH,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.51757,79.71355,0.013676722591354062,33.0475,LOW,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.79419,80.18186,0.8532630462261536,91.6725,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.72996,80.10034,0.015485614919419957,54.7825,MODERATE,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.58624,79.76576,0.39535739319246826,86.3325,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.85866,80.20829,0.11137026444030965,79.2475,HIGH,Sausar Group,Mansar Formation,Mansar Fm - non-ore interband,Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.80512,80.24453,0.35134061500620717,85.6325,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.55417,79.68961,0.8601021851320723,91.9675,VERY HIGH,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.86193,80.20634,0.6751377575960712,89.2075,VERY HIGH,Sausar Group,Lohangi Formation,Lohangi Formation (undifferentiated),"Marble, calc-silicate rock, granulite/gneiss"
21.68168,79.74705,0.6621067773249883,89.0775,VERY HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.65292,79.73524,0.5455145334969678,88.0525,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - non-ore interband,Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.8229,80.24627,0.9163123016863214,95.2025,VERY HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.57069,79.72122,0.14727151680254857,80.8575,VERY HIGH,Sausar Group,Bichua Formation,Bichua Formation (undifferentiated),Marble and calc-silicate rock
21.53802,79.72986,0.9287663530084487,96.7125,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - non-ore interband,Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.68946,79.70952,0.26625521888868725,84.1075,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.55518,79.73916,0.940575152853238,99.035,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon I (lower),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.84442,80.23557,0.9130319070401209,94.8775,VERY HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.79598,80.1858,0.850867317430837,91.5975,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.7261,79.84207,0.9329237286983831,97.3375,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - non-ore interband,Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.52458,79.64593,0.013648922332733284,22.1875,LOW,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.7899,80.1916,0.6347518425142561,88.8575,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.82192,80.23387,0.8994799472432851,93.74749999999999,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.98746,80.47629,0.8889547755682624,93.1825,VERY HIGH,Sausar Group,Sitasaongi Formation,Sitasaongi Formation (undifferentiated),Quartz-muscovite schist and gneiss
21.53569,79.73526,0.9431663287972236,99.6075,VERY HIGH,Sausar Group,Chorbaoli Formation,Chorbaoli Formation (undifferentiated),Quartz-mica schist and quartzite
21.80122,80.13444,0.1516922768050939,81.0175,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.70801,79.72929,0.46931394175489344,87.2975,VERY HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.7949,80.08064,0.1972749701425968,82.47250000000001,VERY HIGH,Sausar Group,Mansar Formation,Mansar Fm - Manganese Horizon II (middle),Phyllite and muscovite schist/gneiss with manganese-oxide/gondite horizon
21.67592,79.72389,0.9260080222049614,96.30250000000001,VERY HIGH,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
21.78652,80.24184,0.10742321877599821,79.0075,HIGH,Tirodi Gneissic Complex,Tirodi Gneiss,Tirodi Gneiss (undifferentiated),"Biotite gneiss (potassic, migmatitic)"
21.8102,80.31398,0.013832835790784676,44.1125,MODERATE,Amgaon Gneissic Complex,Amgaon Gneissic Complex,Amgaon Gneissic Complex (undifferentiated),Granite gneiss / migmatite (basement)
21.70792,79.71036,0.25534183910474445,83.8875,VERY HIGH,Sausar Group,Junewani Formation,Junewani Formation (undifferentiated),Biotite-muscovite schist/gneiss and biotite granulite
