date,mine_id,month,quarter,day_of_week,planned_production_tpd,actual_production_tpd,total_trucks,available_trucks,active_trucks,total_shovels,available_shovels,active_shovels,truck_availability_pct,shovel_availability_pct,truck_utilization_pct,shovel_utilization_pct,truck_downtime_hours,shovel_downtime_hours,truck_breakdown_events,shovel_breakdown_events,maintenance_delay_hours,haul_distance_km,average_loaded_travel_time_min,average_empty_travel_time_min,average_loading_time_min,average_dumping_time_min,average_cycle_time_min,truck_cycles,queue_delay_min,haulage_delay_hours,operating_hours,effective_operating_hours,overall_utilization_pct,loading_efficiency_pct,haulage_efficiency_pct,blasting_delay_hours,shift_delay_hours,fragmentation_index,weather_disruption_hours,rainfall_mm,temperature_c,soil_moisture_index,ground_condition_index,ore_feed_tonnes,ore_grade_pct,waste_to_ore_ratio
2022-04-09,MINE_01,4,2,Saturday,2560.0,2830.0,18,17,16,4,4,4,94.4,100.0,94.7,89.2,7.9,0.1,1,0,0.8,4.0,9.3,7.0,4.9,1.4,24.1,47,1.6,0.2,24.0,21.6,89.9,78.3,85.8,1.9,0.0,60.3,0.0,2.7,32.1,5.0,8.0,14685.072754345903,0.6353562200070375,1.6147783079314693
2022-04-10,MINE_01,4,2,Sunday,2653.0,2403.0,18,18,18,4,4,3,100.0,100.0,82.2,89.6,0.0,0.2,0,0,0.2,4.23,11.4,8.2,4.8,1.9,28.6,43,2.3,0.6,21.7,20.2,93.3,74.6,84.2,1.1,0.0,60.8,0.0,0.1,32.9,7.5,16.6,11537.994183482235,0.73759497256372,1.1896986415862614
2022-04-11,MINE_01,4,2,Monday,2690.0,2849.0,18,18,16,4,4,4,100.0,100.0,85.3,92.5,0.1,0.1,0,0,0.1,4.22,11.7,8.1,5.0,2.0,26.9,39,0.2,0.0,20.9,20.1,96.1,87.7,81.8,0.0,0.8,87.9,0.0,0.1,33.4,7.8,19.6,10363.211479936537,0.6618023628972346,1.2244725315347036
2022-04-13,MINE_01,4,2,Wednesday,2664.0,1804.0,18,16,15,4,4,3,88.9,100.0,94.9,88.1,18.3,0.7,1,0,2.2,4.01,11.5,6.4,5.2,1.5,26.1,34,1.6,0.3,20.6,17.6,85.7,64.2,84.7,1.6,0.0,52.3,0.0,3.4,33.9,13.8,15.1,12127.097169683242,0.6706779799517443,1.347408767047885
2022-04-15,MINE_01,4,2,Friday,2397.0,2474.0,18,18,16,4,4,3,100.0,100.0,88.8,83.5,0.3,0.3,0,0,0.3,4.17,9.5,7.4,4.2,1.7,24.9,49,2.1,0.2,24.0,22.5,93.7,85.3,83.7,0.0,1.3,73.1,0.0,0.1,36.4,8.3,12.3,8516.664098295723,0.7357770033426361,1.5823290046520628
2022-04-16,MINE_01,4,2,Saturday,2469.0,2800.0,18,18,15,4,4,3,100.0,100.0,79.1,88.5,0.0,0.3,0,0,0.2,3.88,8.4,5.9,4.2,2.2,23.4,48,2.7,0.2,23.1,23.0,99.2,78.8,86.9,0.0,0.0,75.7,0.0,0.5,35.5,7.5,1.6,10580.666264498652,0.6373163335744836,1.1389386303215838
2022-04-17,MINE_01,4,2,Sunday,2512.0,2525.0,18,18,15,4,4,3,100.0,100.0,94.1,88.4,0.8,0.1,0,0,0.6,3.88,10.3,7.0,4.7,1.2,24.8,45,1.6,0.1,22.5,22.2,98.9,73.8,79.1,0.0,0.0,65.5,0.0,0.6,33.1,14.4,10.9,11200.8967354033,0.5959683634017381,1.5512657430380357
2022-04-18,MINE_01,4,2,Monday,2356.0,2599.0,18,18,16,4,4,3,100.0,100.0,85.0,88.7,0.0,1.0,0,0,0.1,4.73,12.5,6.2,3.2,1.9,27.3,43,3.6,0.4,22.6,22.2,98.4,87.8,89.3,0.0,0.0,83.0,0.0,5.0,36.7,8.6,7.7,11118.578912470415,0.600352769838012,1.3620194952467093
2022-04-21,MINE_01,4,2,Thursday,2403.0,2758.0,18,18,17,4,4,3,100.0,100.0,81.2,97.4,0.7,0.3,0,0,0.2,4.02,9.7,7.5,5.6,1.6,26.4,52,1.9,0.1,22.8,22.6,99.3,77.4,85.7,0.0,0.0,68.5,0.0,0.6,34.4,7.3,5.9,13723.554820741529,0.7087394226229807,1.286222209493078
2022-04-22,MINE_01,4,2,Friday,2905.0,2047.0,18,18,16,4,3,3,100.0,75.0,90.9,84.4,0.4,8.4,0,1,1.2,4.13,7.7,5.8,4.4,1.9,21.7,48,1.8,0.3,22.0,20.4,92.9,93.3,79.8,0.0,0.0,76.0,0.0,7.9,35.2,4.4,11.5,7877.5557392606115,0.6909937633961452,1.5925301874798903
2022-04-25,MINE_01,4,2,Monday,2504.0,2730.0,18,18,16,4,4,3,100.0,100.0,100.0,90.2,0.1,0.2,0,0,0.1,4.46,9.9,7.7,5.0,1.7,27.4,42,3.2,0.2,23.4,23.3,99.4,78.2,90.5,0.0,0.0,60.9,0.0,0.3,33.4,9.5,8.0,11258.726462014136,0.6386503400050884,1.2124347484727156
2022-04-26,MINE_01,4,2,Tuesday,2432.0,2259.0,18,16,14,4,4,3,88.9,100.0,88.7,77.9,6.4,0.0,1,0,0.5,4.26,9.5,5.4,4.7,1.4,21.6,45,0.6,0.0,21.6,21.2,98.5,82.1,81.1,0.0,0.0,59.9,0.0,0.2,34.1,6.9,0.0,9504.477993928162,0.6130079590910591,1.8301041449602904
2022-04-27,MINE_01,4,2,Wednesday,2385.0,2322.0,18,18,15,4,4,3,100.0,100.0,85.6,82.8,0.1,0.1,0,0,0.1,4.06,10.4,6.6,3.4,2.0,24.3,45,1.8,0.4,22.0,21.2,96.4,85.8,82.3,0.5,0.0,92.6,0.1,6.1,36.0,12.4,16.9,10843.741771229516,0.6618599763522638,1.337640556501848
2022-04-28,MINE_01,4,2,Thursday,2640.0,1914.0,18,16,14,4,4,3,88.9,100.0,76.5,84.3,7.8,0.3,1,0,1.5,4.25,11.7,9.1,3.2,2.5,28.0,33,1.4,0.3,20.4,19.4,94.7,91.9,87.0,0.0,0.0,86.2,0.3,9.1,33.2,15.5,20.9,11697.569409620832,0.7381499489792275,1.4029372550565131
2022-04-29,MINE_01,4,2,Friday,2441.0,1595.0,18,17,16,4,4,3,94.4,100.0,78.0,85.1,3.8,0.2,0,0,0.3,4.41,10.2,9.8,4.8,2.0,29.5,31,2.6,0.5,19.1,17.1,89.5,85.9,84.6,1.2,0.0,78.9,0.3,13.9,34.4,11.7,15.0,8072.138728585011,0.6307715107748424,1.6815499174260229
2022-04-30,MINE_01,4,2,Saturday,2581.0,2453.0,18,18,16,4,4,3,100.0,100.0,74.9,94.8,0.8,0.1,0,0,0.4,3.87,9.0,5.9,3.6,1.8,23.0,49,2.6,0.2,22.9,22.6,99.0,83.7,83.6,0.0,0.0,78.9,0.0,0.3,35.5,9.3,9.3,8071.588701967713,0.6402938770280606,1.4081548499263674
2022-05-01,MINE_01,5,2,Sunday,2330.0,2528.0,18,18,16,4,4,3,100.0,100.0,82.4,94.9,0.5,0.1,0,0,0.7,4.1,9.8,6.6,4.3,2.1,24.1,45,1.2,0.1,20.4,19.3,94.9,83.0,92.6,0.8,0.0,78.4,0.0,0.8,33.4,7.0,4.5,12169.985421519072,0.6112628120314006,1.6107426898937802
2022-05-02,MINE_01,5,2,Monday,2543.0,1907.0,18,18,16,4,4,3,100.0,100.0,81.5,75.6,0.1,0.2,0,0,0.2,4.13,12.8,7.9,5.6,1.8,33.0,37,4.9,0.4,22.9,21.9,95.5,65.5,87.5,0.0,0.6,54.4,0.2,12.8,31.9,15.2,11.1,7326.522269501039,0.6565337893348321,0.9823372207165095
2022-05-03,MINE_01,5,2,Tuesday,2584.0,1868.0,18,18,17,4,4,3,100.0,100.0,81.1,86.0,0.1,0.0,0,0,0.7,4.85,12.8,9.8,5.5,2.4,33.6,36,3.2,0.3,22.4,21.4,95.6,84.2,92.9,0.3,0.0,66.4,0.3,10.8,35.8,13.5,19.4,11894.405929036986,0.6953358427248634,1.284449506176112
2022-05-04,MINE_01,5,2,Wednesday,2665.0,2481.0,18,17,15,4,3,2,94.4,75.0,85.8,94.5,7.4,5.6,1,1,1.7,3.97,9.2,7.8,3.8,1.9,29.3,39,6.6,0.3,23.4,21.9,93.4,87.0,87.0,0.0,0.0,93.3,0.0,0.1,39.0,22.9,13.9,11637.006220564432,0.7930758018728215,1.4523156698948232
2022-05-05,MINE_01,5,2,Thursday,2479.0,2403.0,18,17,16,4,4,4,94.4,100.0,85.1,88.2,7.2,0.3,1,0,0.4,4.33,13.5,8.3,4.8,2.4,29.8,36,0.7,0.2,22.3,21.2,95.2,87.3,85.6,0.0,0.0,76.1,0.6,13.0,35.1,24.8,30.7,11974.333635434265,0.6887194814405481,1.5892527737349866
2022-05-06,MINE_01,5,2,Friday,2441.0,1432.0,18,18,17,4,3,2,100.0,75.0,80.5,87.4,0.7,4.9,0,0,1.4,4.54,12.4,8.2,5.2,2.1,34.9,31,7.0,0.5,20.2,17.9,88.6,77.0,80.4,0.0,1.1,52.0,0.0,0.2,35.9,20.8,21.2,10402.551539481636,0.6737892024474155,1.5269082258624866
2022-05-08,MINE_01,5,2,Sunday,2741.0,1749.0,18,17,14,4,3,2,94.4,75.0,86.7,85.7,1.4,2.3,0,0,0.3,4.3,10.7,7.2,3.5,2.0,26.8,36,3.4,0.2,21.6,20.0,92.6,81.7,85.9,0.0,1.1,72.6,0.0,0.3,33.7,11.4,13.0,10753.832010015714,0.7242030115646337,1.508175335796883
2022-05-09,MINE_01,5,2,Monday,2585.0,1849.0,18,18,16,4,4,3,100.0,100.0,90.5,70.2,0.5,0.0,0,0,0.0,4.23,11.6,6.9,4.2,1.9,26.4,39,1.8,0.3,23.3,21.5,92.3,77.0,87.1,1.6,0.0,75.6,0.1,0.9,37.0,16.8,27.9,11916.242630655715,0.715033353586115,1.5851804826812104
2022-05-11,MINE_01,5,2,Wednesday,2539.0,2369.0,18,18,17,4,4,3,100.0,100.0,93.3,88.4,0.5,0.2,0,0,0.3,4.6,12.4,8.2,5.1,1.9,29.1,46,1.5,0.1,21.9,21.7,99.2,84.0,79.7,0.0,0.0,60.4,0.0,0.2,34.5,13.3,18.7,8443.830409754819,0.644970153445284,1.4679728448918898
2022-05-12,MINE_01,5,2,Thursday,2384.0,1950.0,18,18,17,4,4,3,100.0,100.0,90.1,78.1,0.1,0.6,0,0,0.1,3.93,12.0,6.8,4.8,1.4,26.7,48,1.7,0.1,20.6,20.5,99.3,79.5,86.3,0.0,0.0,63.0,0.0,0.0,36.6,25.6,16.9,8671.707969963114,0.8033548022741057,0.9443321088523293
2022-05-14,MINE_01,5,2,Saturday,2694.0,1552.0,18,18,14,4,3,2,100.0,75.0,95.6,87.2,0.7,6.9,0,1,0.6,4.1,10.4,7.6,5.3,1.8,27.8,38,2.7,0.5,22.8,21.5,94.5,72.4,77.6,0.0,0.0,56.9,0.0,0.0,35.8,22.7,12.4,13175.4225671003,0.6754004138592841,1.661409564713042
2022-05-15,MINE_01,5,2,Sunday,2605.0,1753.0,18,18,16,4,4,4,100.0,100.0,75.7,93.6,0.5,2.2,0,0,0.4,4.01,12.4,8.1,4.3,2.4,30.6,34,3.4,0.4,20.2,18.6,92.2,81.8,73.0,0.0,0.0,70.1,1.0,26.1,34.8,22.1,19.0,11003.263586680348,0.6897421408550203,1.2054359144015847
2022-05-16,MINE_01,5,2,Monday,2319.0,1544.0,18,18,14,4,4,3,100.0,100.0,67.3,90.1,0.1,0.4,0,0,0.1,4.1,12.0,9.3,5.7,1.6,31.8,33,3.2,0.5,22.7,21.7,95.5,71.8,81.2,0.0,0.0,59.6,0.7,19.2,35.0,27.2,22.3,10454.21111087863,0.7070656705361887,1.4356939156831379
2022-05-18,MINE_01,5,2,Wednesday,2526.0,2473.0,18,18,17,4,4,4,100.0,100.0,90.8,83.2,1.0,0.7,0,0,0.3,4.22,9.8,7.3,3.7,1.7,22.8,50,0.3,0.0,21.4,19.8,92.8,77.4,82.8,1.3,0.0,71.3,0.0,0.2,35.7,16.0,10.0,9496.28847093353,0.6957644784541639,1.4091698664437446
2022-05-19,MINE_01,5,2,Thursday,2575.0,1753.0,18,17,15,4,4,3,94.4,100.0,95.6,88.1,2.3,0.2,0,0,0.6,4.31,13.9,8.6,5.5,2.1,33.0,29,2.9,0.5,21.9,19.8,90.7,72.0,89.4,1.3,0.0,57.7,0.3,11.6,34.8,25.5,15.1,11056.756875188063,0.760638370023554,1.3824344380242748
2022-05-20,MINE_01,5,2,Friday,2425.0,2124.0,18,16,15,4,4,3,88.9,100.0,78.2,96.1,6.9,0.3,0,0,0.8,4.54,12.2,9.1,5.3,1.3,27.9,39,0.0,0.0,21.0,20.5,97.8,81.1,86.6,0.0,0.0,66.1,0.0,0.3,36.2,22.4,18.5,13846.72683513516,0.6442965175833032,1.1517607773332972
2022-05-21,MINE_01,5,2,Saturday,2792.0,3128.0,18,18,16,4,4,4,100.0,100.0,85.4,86.4,0.3,0.4,0,0,0.2,3.9,11.5,5.5,5.1,1.4,23.9,46,0.4,0.0,21.1,20.9,99.4,82.1,93.3,0.0,0.0,75.3,0.0,1.1,33.8,27.1,24.5,8339.34413233862,0.7198275219223502,0.9852302614433459
2022-05-22,MINE_01,5,2,Sunday,2313.0,1936.0,18,18,16,4,4,3,100.0,100.0,84.0,90.5,0.2,0.4,0,0,0.1,4.33,11.8,9.2,5.0,2.3,29.3,38,1.0,0.6,24.0,21.8,90.9,69.4,86.1,1.8,0.0,54.5,0.0,0.5,34.5,28.3,29.9,10647.381036900433,0.6857927627316254,1.1724931328910302
2022-05-23,MINE_01,5,2,Monday,2483.0,1185.0,18,16,15,4,4,4,88.9,100.0,91.7,85.6,4.0,0.0,0,0,0.6,4.23,19.6,12.2,3.7,1.7,44.4,20,7.2,1.1,21.7,17.9,82.2,83.7,77.1,0.0,0.0,92.0,3.1,66.3,34.2,35.5,34.9,13869.826459995793,0.7307912739664753,1.5382166016591727
2022-05-24,MINE_01,5,2,Tuesday,2656.0,1769.0,18,18,16,4,4,3,100.0,100.0,90.1,89.0,0.0,0.3,0,0,0.3,3.92,11.3,8.4,5.6,2.4,30.5,33,2.7,0.5,21.1,19.5,92.2,70.6,76.8,1.3,0.0,54.9,0.0,0.2,35.0,24.3,21.4,8775.126344576269,0.6649172984871962,1.0836445416974698
2022-05-25,MINE_01,5,2,Wednesday,2600.0,2253.0,18,18,16,4,4,3,100.0,100.0,86.8,86.8,1.1,0.0,0,0,0.6,3.81,8.7,4.0,4.7,2.1,20.0,56,0.5,0.2,21.5,20.7,96.0,72.1,82.6,0.6,0.0,45.8,0.0,0.1,34.2,12.7,2.7,8690.851377340477,0.6574686536470299,1.196912720208704
2022-05-28,MINE_01,5,2,Saturday,2494.0,1183.0,18,16,15,4,3,2,88.9,75.0,92.0,100.0,9.6,7.0,2,1,1.3,4.67,16.1,10.9,3.7,1.7,37.6,18,5.2,0.3,17.9,13.7,76.9,90.3,90.8,1.7,0.0,69.5,0.7,14.5,35.4,37.7,32.2,11354.968375365435,0.7170055400438822,1.4565782449702183
2022-05-30,MINE_01,5,2,Monday,2604.0,2783.0,18,18,17,4,4,3,100.0,100.0,88.5,97.7,0.0,0.2,0,0,0.1,4.42,10.7,6.5,3.8,2.2,23.3,50,0.0,0.1,21.6,21.5,99.6,86.3,89.5,0.0,0.0,87.7,0.0,0.1,35.6,25.7,14.1,11173.26258388455,0.6964311273754005,1.167483979236765
2022-05-31,MINE_01,5,2,Tuesday,2497.0,1970.0,18,18,17,4,4,3,100.0,100.0,82.4,88.9,0.4,0.2,0,0,0.8,4.32,12.7,8.5,5.9,1.7,29.3,43,0.5,0.1,22.8,22.5,98.6,78.7,85.5,0.0,0.0,47.3,0.0,0.1,32.6,29.2,22.6,11140.30031555094,0.6316253116075617,1.26435927626079
2022-06-01,MINE_01,6,2,Wednesday,2465.0,2161.0,18,18,17,4,4,3,100.0,100.0,93.7,86.1,0.3,0.1,0,0,0.1,4.12,11.9,9.1,4.3,1.4,27.6,43,0.9,0.1,22.1,22.0,99.5,77.3,86.7,0.0,0.0,58.0,0.0,1.1,35.3,39.1,26.5,12692.167644318584,0.7507501739882356,1.3893332174243234
2022-06-02,MINE_01,6,2,Thursday,2509.0,1574.0,18,17,17,4,3,2,94.4,75.0,78.0,91.2,1.7,6.6,0,1,0.8,4.35,10.9,6.7,5.5,2.4,30.2,36,4.7,0.5,23.0,18.6,80.9,79.9,82.2,1.8,1.3,55.3,0.0,0.3,34.5,25.3,17.8,12390.839697473562,0.7170295138664168,1.4294974620363363
2022-06-03,MINE_01,6,2,Friday,2802.0,1887.0,18,18,16,4,4,3,100.0,100.0,83.6,98.4,0.1,0.0,0,0,0.0,4.35,15.3,8.9,4.7,1.2,34.5,33,4.4,0.3,23.1,22.3,96.4,73.2,76.5,0.0,0.0,44.8,0.7,19.8,34.4,35.6,20.1,13890.794293427978,0.6726602677581686,1.16352372457461
2022-06-04,MINE_01,6,2,Saturday,2719.0,1016.0,18,18,16,4,4,3,100.0,100.0,79.5,85.2,0.3,0.3,0,0,0.2,4.15,17.9,11.3,4.6,1.7,42.0,22,6.6,0.8,20.3,15.8,77.9,81.7,82.0,0.0,1.4,68.2,2.7,54.1,32.0,42.5,32.7,11391.38040728733,0.6509887870902401,1.4011574975265402
2022-06-05,MINE_01,6,2,Sunday,2469.0,3373.0,18,18,17,4,4,3,100.0,100.0,100.0,94.7,0.0,0.2,0,0,0.1,4.75,13.5,10.2,3.1,1.4,30.2,44,2.1,0.1,23.4,23.3,99.6,92.3,87.0,0.0,0.0,97.8,0.0,0.1,34.8,35.7,19.9,17410.069849393225,0.6967686975634987,1.4527398647830452
2022-06-06,MINE_01,6,2,Monday,2202.0,1679.0,18,18,15,4,4,3,100.0,100.0,75.0,81.1,0.3,0.7,0,0,0.3,4.32,14.4,8.9,5.8,1.8,33.9,35,3.0,0.4,23.9,22.5,94.2,83.7,86.0,0.0,0.0,72.0,1.0,23.5,30.5,37.6,26.2,8295.136147100084,0.7130681855569245,1.1183288094038941
2022-06-07,MINE_01,6,2,Tuesday,2431.0,416.0,18,16,14,4,4,3,88.9,100.0,75.1,86.2,5.8,0.0,0,0,0.7,3.87,16.7,10.1,4.6,1.9,48.9,11,15.5,2.1,21.4,12.1,56.7,74.2,74.2,0.0,0.0,56.7,8.1,163.3,26.2,55.9,66.2,6967.564710730476,0.5890673691670558,1.4159375094214703
2022-06-09,MINE_01,6,2,Thursday,2528.0,1612.0,18,18,16,4,4,3,100.0,100.0,88.0,94.0,0.2,0.1,0,0,0.1,4.4,18.3,10.2,4.7,2.1,39.2,29,4.0,0.5,24.0,21.1,88.1,83.5,77.8,0.0,0.8,73.2,1.8,38.2,33.3,39.4,30.6,14035.769970960197,0.6974039489742072,1.229652268261371
2022-06-10,MINE_01,6,2,Friday,2392.0,1838.0,18,18,16,4,4,3,100.0,100.0,80.3,92.7,0.1,0.2,0,0,0.3,3.98,13.4,8.4,5.5,2.5,32.2,36,2.5,0.3,22.7,21.6,95.4,79.3,93.8,0.0,0.0,63.9,0.8,18.1,36.7,40.8,26.8,11514.467631297879,0.7126320068681959,1.39775195034752
2022-06-11,MINE_01,6,2,Saturday,2724.0,752.0,18,18,16,4,3,2,100.0,75.0,83.4,91.1,0.1,3.6,0,0,0.4,4.07,18.1,10.0,4.5,2.1,46.9,20,12.1,1.1,23.1,18.2,78.8,72.2,82.7,0.0,0.8,51.8,3.1,62.7,31.7,46.3,43.1,8596.427225916708,0.5473568252372241,1.5175847148117336
2022-06-14,MINE_01,6,2,Tuesday,2481.0,738.0,18,18,15,4,4,3,100.0,100.0,79.7,82.1,0.1,0.7,0,0,0.2,4.61,19.2,13.8,4.1,1.8,47.6,16,8.6,1.2,20.6,15.4,75.1,81.5,83.2,0.0,0.0,74.3,4.5,88.4,28.9,48.1,46.3,13146.161364028982,0.6875319294664425,1.3377171100868377
2022-06-16,MINE_01,6,2,Thursday,2182.0,1830.0,18,18,15,4,4,3,100.0,100.0,82.1,84.8,0.5,0.3,0,0,0.3,4.03,10.8,9.0,4.3,1.7,28.1,33,2.2,0.2,21.2,19.0,89.8,86.2,83.7,1.8,0.0,94.2,0.2,0.3,33.4,37.8,36.0,9003.921244731844,0.7149450006272083,1.555651997406116
2022-06-17,MINE_01,6,2,Friday,2457.0,847.0,18,17,13,4,3,2,94.4,75.0,83.1,90.3,8.9,4.3,1,0,1.8,4.02,17.7,8.8,3.1,1.5,36.2,20,5.1,0.5,21.4,16.8,78.8,79.0,87.5,1.0,0.0,78.7,2.0,40.7,30.3,41.2,38.8,7713.924199417114,0.7086898055200015,1.531131711058375
2022-06-18,MINE_01,6,2,Saturday,2782.0,2093.0,18,18,15,4,4,3,100.0,100.0,90.9,84.4,0.3,0.3,0,0,0.1,4.31,11.3,6.5,5.0,1.9,25.1,41,0.4,0.3,22.1,20.2,91.3,74.6,89.2,1.6,0.0,62.2,0.1,0.1,34.8,35.8,14.8,7693.182680599263,0.7208761577483969,1.5545349332622034
2022-06-19,MINE_01,6,2,Sunday,2607.0,1334.0,18,18,15,4,4,3,100.0,100.0,77.9,93.8,0.6,0.4,0,0,0.3,3.88,14.7,9.7,4.5,1.7,34.9,26,4.4,0.5,19.5,17.4,89.1,75.9,72.1,0.0,0.0,60.6,1.8,33.9,31.7,39.5,35.8,9391.163886236149,0.6587253356744478,1.4535909021805713
2022-06-22,MINE_01,6,2,Wednesday,2377.0,1986.0,18,18,16,4,4,3,100.0,100.0,79.5,94.1,1.3,0.8,0,0,1.0,3.99,11.4,7.4,4.4,2.5,26.9,38,1.2,0.2,21.4,19.1,89.2,72.5,87.6,1.7,0.0,65.4,0.1,0.3,34.1,36.9,28.8,11559.360489966924,0.6195466443283014,1.593122292298186
2022-06-24,MINE_01,6,2,Friday,2263.0,908.0,18,17,16,4,4,3,94.4,100.0,79.7,94.9,7.7,0.1,1,0,1.1,4.45,20.0,11.1,3.8,1.9,42.8,21,5.9,0.9,22.7,16.8,74.0,75.3,74.8,1.8,0.0,67.7,3.2,59.4,29.8,53.9,51.9,13328.397129696921,0.5777555599883547,1.4499879749163538
2022-06-27,MINE_01,6,2,Monday,2605.0,1421.0,18,18,16,4,4,3,100.0,100.0,78.6,80.9,1.3,0.1,0,0,0.5,4.39,19.8,10.8,5.1,1.6,43.8,23,6.6,0.7,22.8,20.0,87.9,87.7,81.3,0.0,0.0,76.9,2.3,43.9,31.9,50.2,38.2,11515.321215566542,0.7368137764666947,1.0395168409416462
2022-06-29,MINE_01,6,2,Wednesday,2624.0,1262.0,18,18,17,4,4,3,100.0,100.0,87.4,79.8,0.5,0.0,0,0,1.0,3.96,16.2,9.0,4.8,1.8,36.4,27,4.6,0.5,20.9,17.4,83.5,70.0,79.6,1.6,0.0,67.5,1.3,23.7,28.6,47.6,40.2,9211.500748659148,0.7154101003941403,1.2145547828583563
2022-06-30,MINE_01,6,2,Thursday,2746.0,1150.0,18,18,17,4,4,3,100.0,100.0,82.4,87.6,0.4,0.0,0,0,0.5,4.3,18.4,11.0,3.9,2.2,41.2,25,5.8,0.8,20.6,17.8,86.3,77.2,82.0,0.0,0.0,71.6,2.3,49.4,29.8,43.6,34.6,6669.832707194632,0.7410083894310172,1.3307175008901138
2022-07-01,MINE_01,7,3,Friday,2376.0,1396.0,18,18,15,4,4,3,100.0,100.0,85.2,86.2,0.0,1.3,0,0,0.3,4.16,17.2,10.4,5.0,1.9,37.8,28,3.2,0.6,22.9,20.2,88.5,73.5,77.8,0.0,0.0,52.7,2.1,34.2,31.0,49.6,38.9,9613.049327394416,0.6368587234990235,1.355524304333727
2022-07-02,MINE_01,7,3,Saturday,2313.0,2251.0,18,16,14,4,4,3,88.9,100.0,86.7,82.6,2.9,0.3,0,0,0.3,4.37,10.5,9.1,3.2,1.8,24.6,43,0.0,0.1,22.9,22.7,98.9,85.9,90.4,0.0,0.0,80.9,0.0,0.6,31.1,41.5,22.6,9230.608392180942,0.7209525014798465,1.4445166660594777
2022-07-03,MINE_01,7,3,Sunday,2411.0,2517.0,18,18,17,4,4,3,100.0,100.0,83.5,93.1,0.0,0.6,0,0,0.2,4.02,10.8,7.0,4.4,1.7,26.5,45,2.6,0.1,22.6,21.2,93.9,75.3,86.9,0.0,1.2,64.3,0.0,0.1,31.9,43.7,22.2,9872.649906252198,0.5940940458778275,1.2115785391782992
2022-07-04,MINE_01,7,3,Monday,2249.0,913.0,18,18,16,4,3,2,100.0,75.0,90.9,94.2,0.1,8.6,0,1,1.7,4.13,17.9,12.0,4.3,2.0,46.0,20,9.7,0.9,22.2,17.4,78.7,80.5,75.5,0.0,0.3,77.6,2.5,42.3,30.0,55.5,46.2,12229.436688785414,0.6289193525064118,1.7747106551201888
2022-07-06,MINE_01,7,3,Wednesday,2299.0,1189.0,18,18,18,4,4,3,100.0,100.0,83.1,94.0,0.0,0.0,0,0,0.3,4.13,18.6,10.1,4.0,1.8,41.2,25,6.7,0.9,20.3,17.1,84.1,80.1,76.2,0.0,0.0,68.9,2.8,52.6,30.4,49.9,40.4,10133.097364859846,0.6836702451433825,1.3524772523146418
2022-07-07,MINE_01,7,3,Thursday,2443.0,1945.0,18,18,15,4,4,3,100.0,100.0,77.3,87.7,0.2,0.3,0,0,0.1,4.47,11.9,8.0,4.6,1.6,27.9,34,1.8,0.1,21.2,19.9,93.8,69.8,85.9,0.0,1.2,50.7,0.0,1.3,31.7,41.8,21.8,10996.287802706694,0.7132179178759046,1.3714313549987371
2022-07-09,MINE_01,7,3,Saturday,2209.0,745.0,18,18,16,4,4,3,100.0,100.0,84.0,75.7,0.4,0.0,0,0,0.1,4.28,19.9,10.3,5.4,1.9,48.1,18,10.6,1.3,21.1,15.9,75.2,74.8,80.9,0.0,0.0,55.1,4.7,92.4,27.5,59.6,55.7,11248.064323104725,0.7690871828697878,1.23881909278343
2022-07-11,MINE_01,7,3,Monday,2667.0,1253.0,18,18,15,4,4,3,100.0,100.0,73.3,79.6,0.2,0.0,0,0,0.8,4.32,17.7,11.4,3.7,1.9,40.9,24,6.2,0.8,24.0,21.1,88.0,86.2,83.7,0.0,0.0,81.5,2.3,52.5,29.5,49.8,26.6,10016.457231980821,0.6635379746385393,1.1722935621743176
2022-07-12,MINE_01,7,3,Tuesday,2641.0,1949.0,18,18,14,4,4,4,100.0,100.0,89.3,82.5,0.2,1.7,0,0,0.5,4.44,13.2,9.6,5.5,1.9,30.2,29,0.0,0.3,20.0,19.4,97.2,71.2,80.1,0.0,0.0,59.4,0.1,0.9,28.3,43.9,25.2,9753.834223780657,0.629125263537053,1.3477082800965392
2022-07-14,MINE_01,7,3,Thursday,2721.0,788.0,18,16,14,4,3,2,88.9,75.0,90.2,79.3,17.6,4.0,1,0,3.3,4.21,16.2,9.4,5.1,2.2,42.1,16,9.2,1.1,20.7,15.1,73.2,73.1,73.4,0.3,0.6,61.2,2.2,46.5,27.0,43.9,27.8,9477.58892374469,0.6262983099547229,1.3784790590482023
2022-07-15,MINE_01,7,3,Friday,2361.0,955.0,18,18,17,4,4,4,100.0,100.0,82.5,84.6,1.0,0.1,0,0,0.2,4.2,18.5,11.0,3.6,1.4,44.6,19,10.0,1.9,23.7,15.2,64.0,79.4,77.0,0.0,0.4,87.6,7.3,144.6,22.1,59.5,65.4,11886.047284833225,0.6389099712591154,1.3555880949112353
2022-07-19,MINE_01,7,3,Tuesday,2659.0,1309.0,18,16,14,4,4,3,88.9,100.0,96.2,79.8,9.3,0.2,1,0,0.9,4.35,19.2,11.5,5.5,1.7,39.5,23,1.6,0.7,23.6,21.1,89.3,64.1,78.4,0.0,0.0,48.6,1.7,32.2,28.7,55.4,38.1,11449.029518087418,0.7988979720415831,1.7040001028177956
